id,Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seats_Available
10935,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,SVD TRAVELS & TRANSPORT LLP,VE A/C Seater / Sleeper (2+1),21:50,04h 55m,02:45,2.2,2000.0,44
10936,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,SHREE SHAKTI TRAVELS AND CARGO,Bharat Benz A/C Seater /Sleeper (2+1),21:00,05h 00m,02:00,2.1,556.0,23
10937,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,New India Travels,A/C Seater/Sleeper (2+1),23:30,03h 55m,03:25,3.9,599.0,22
10938,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,New India Travels,A/C Seater / Sleeper (2+2),21:45,05h 15m,03:00,3.9,999.0,33
10939,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,NAYAR TRAVELS (OPC) PVT LTD,A/C Sleeper (2+1),22:15,03h 35m,01:50,3.7,3000.0,34
10940,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Shakmbhari Travels,A/C Seater / Sleeper (2+1),23:30,05h 30m,05:00,3.7,794.0,11
10941,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Gajraj bus service,Bharat Benz A/C Seater /Sleeper (2+1),21:10,04h 20m,01:30,3.6,1615.0,38
10942,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,DIVA BUS,A/C Seater / Sleeper (2+1),23:40,04h 30m,04:10,3.6,1499.0,42
10943,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Shree Raj Akanshi travels,Bharat Benz A/C Seater /Sleeper (2+1),22:55,05h 00m,03:55,3.6,899.0,36
10944,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Sethi Yatra Company,Bharat Benz A/C Seater /Sleeper (2+1),23:55,05h 05m,05:00,3.6,699.0,31
10945,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,M R Travels,A/C Seater / Sleeper (2+1),19:00,04h 30m,23:30,1.2,880.0,35
10946,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,GK Travels,A/C Seater/Sleeper (2+1),21:45,04h 15m,02:00,3.6,699.0,35
10947,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Sethi Yatra Company,A/C Sleeper (2+1),22:35,04h 55m,03:30,3.5,850.0,26
10948,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Shree Balajee Travels And Cargo,A/C Seater / Sleeper (2+1),01:00,05h 43m,06:43,3.5,1169.0,47
10949,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Sethi Yatra Company,A/C Seater / Sleeper (2+1),21:05,04h 55m,02:00,3.4,650.0,26
10950,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Neelkanth Travels,AC Sleeper (2+1),19:30,06h 30m,02:00,3.4,3000.0,36
10951,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Krishna Travels,A/C Seater / Sleeper (2+2),23:15,04h 45m,04:00,3.4,699.0,18
10952,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Star City Bus,A/C Seater / Sleeper (2+2),23:30,05h 30m,05:00,3.3,2499.0,34
10953,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Shrinath® Travel Agency Pvt. Ltd.,A/C Sleeper (2+1),20:45,04h 40m,01:25,3.3,3608.0,36
10954,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Raaj Rath Travels Co.,A/C Sleeper (2+1),22:10,05h 30m,03:40,3.2,949.0,24
10955,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Shree Savariya Travels & Transport,A/C Sleeper (2+1),23:40,05h 30m,05:10,3.2,2799.0,28
10956,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Shree Savariya Travels & Transport,A/C Seater / Sleeper (2+1),20:15,05h 15m,01:30,3.1,699.0,28
10957,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Metro Travels,A/C Sleeper (2+1),21:25,03h 40m,01:05,2.9,1203.0,37
10958,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,RAO SAHAB TRAVELS PRIVATE LIMITED,A/C Seater / Sleeper (2+1),23:55,05h 30m,05:25,2.9,999.0,25
10959,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,KISSAN TRAVELS PILANI,Bharat Benz A/C Seater /Sleeper (2+1),21:35,04h 20m,01:55,2.8,900.0,48
10960,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,LATSAHIB BHAWANI TOUR AND TRAVELS,A/C Sleeper (2+1),22:10,04h 30m,02:40,2.8,1049.0,28
10961,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Rajat Travels,A/C Seater / Sleeper (2+1),21:00,04h 15m,01:15,2.7,823.0,28
10962,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Shree Mahalaxmi Travels,AC Sleeper (2+1),23:30,03h 40m,03:10,2.5,3099.0,36
10963,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Gorakhdham Express Bus Service,A/C Seater / Sleeper (2+2),23:45,04h 00m,03:45,2.5,1035.0,56
10964,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),A/C Sleeper (2+2),21:35,02h 55m,00:30,2.5,999.0,26
10965,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,MJ Bhati Travels JJN,Bharat Benz A/C Seater /Sleeper (2+1),22:25,04h 00m,02:25,2.4,664.0,29
10966,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Arhaan Travels,A/C Seater / Sleeper (2+1),21:20,04h 15m,01:35,2.4,854.0,40
10967,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,MJ Bhati Travels JJN,Bharat Benz A/C Seater /Sleeper (2+1),22:30,04h 00m,02:30,2.4,664.0,28
10968,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,ROYAL SAFARI INDIA TRAVELS,Bharat Benz A/C Seater /Sleeper (2+1),22:30,05h 00m,03:30,2.4,1387.0,27
10969,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,SHREE MARUTIKRUPA TRAVELS AND CARGO,A/C Seater / Sleeper (2+1),23:45,06h 15m,06:00,2.2,1849.0,40
10970,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,yogesh Travels,A/C Seater / Sleeper (2+1),23:30,04h 10m,03:40,2.2,999.0,40
10971,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,ROYAL SAFARI INDIA TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),23:00,05h 00m,04:00,2.2,1387.0,45
10972,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Goyal Travels,VE A/C Seater / Sleeper (2+1),23:20,04h 25m,03:45,1.6,800.0,40
10973,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,SAANVI TRAVELS,A/C Seater / Sleeper (2+2),23:59,05h 31m,05:30,1.5,1299.0,51
10974,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Shri Radha Rani Travels,A/C Seater/Sleeper (2+1),21:30,05h 00m,02:30,0.0,4000.0,41
10975,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Travel Point World LLP,A/C Seater / Sleeper (2+1),21:20,05h 55m,03:15,0.0,1428.57,42
10976,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,JINWANI TRAVELS & CARGO,A/C Sleeper (1+2),21:30,05h 00m,02:30,0.0,400.0,40
10977,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - STD0245,Ordinary Non AC Seater 2+3,15:25,12h 01m,03:26,3.3,697.0,52
10978,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - BRT0007,Ordinary Non AC Seater 2+3,17:10,10h 50m,04:00,3.3,697.0,52
10979,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - STD0354,Ordinary Non AC Seater 2+3,17:12,10h 30m,03:42,3.3,697.0,52
10980,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - STD0163,Ordinary Non AC Seater 2+3,17:31,11h 54m,05:25,3.3,697.0,52
10981,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - STD0368,Ordinary Non AC Seater 2+3,17:34,11h 06m,04:40,3.3,697.0,52
10982,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - LNI0017,Rajdhani Non AC Seater 2+3,18:01,08h 59m,03:00,3.3,666.0,51
10983,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - STD0296,Ordinary Non AC Seater 2+3,18:30,12h 01m,06:31,3.3,697.0,52
10984,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - STD0356,Ordinary Non AC Seater 2+3,18:46,11h 17m,06:03,3.3,697.0,52
10985,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - STD0144,Ordinary Non AC Seater 2+3,19:00,11h 30m,06:30,3.3,697.0,52
10986,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - AWD0224,Shatabdi AC Seater 2+2,19:10,09h 50m,05:00,4.1,955.0,35
10987,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - STD0072,Janrath AC Seater 2+2,20:30,09h 15m,05:45,2.6,955.0,29
10988,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - BRT0037,Ordinary Non AC Seater 2+3,21:10,10h 50m,08:00,3.3,698.0,52
10989,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - AWD0116,Janrath AC Seater 2+3,21:30,10h 00m,07:30,3.4,827.0,47
10990,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - GND0100,Ordinary Non AC Seater 2+3,21:34,10h 26m,08:00,3.3,666.0,52
10991,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - BRT0066,Ordinary Non AC Seater 2+3,21:40,10h 55m,08:35,3.3,697.0,52
10992,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - SBD0118,Pink Express AC Seater 2+2,22:40,08h 20m,07:00,3.3,955.0,39
10993,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - SBD0093,Janrath AC Seater 2+2,22:40,08h 20m,07:00,2.0,955.0,36
10994,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - SBD0055,Pink Express AC Seater 2+2,23:30,09h 30m,09:00,2.4,955.0,41
10995,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi,UPSRTC - SBD0114,Pink Express AC Seater 2+2,23:30,08h 30m,08:00,3.3,955.0,41
10996,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Sleeper (2+1),20:45,09h 10m,05:55,4.6,807.0,22
10997,Delhi to Badaun,https://www.redbus.in/bus-tickets/delhi-to-badaun,UPSRTC - GRH0089,Ordinary Non AC Seater 2+3,14:30,07h 05m,21:35,3.3,403.0,52
10998,Delhi to Badaun,https://www.redbus.in/bus-tickets/delhi-to-badaun,UPSRTC - BDN0042,Ordinary Non AC Seater 2+3,15:30,06h 30m,22:00,3.3,411.0,52
10999,Delhi to Badaun,https://www.redbus.in/bus-tickets/delhi-to-badaun,UPSRTC - HDD0299,Ordinary Non AC Seater 2+3,18:01,03h 53m,21:54,3.3,372.0,52
11000,Delhi to Badaun,https://www.redbus.in/bus-tickets/delhi-to-badaun,UPSRTC - BDN0044,Ordinary Non AC Seater 2+3,19:00,06h 30m,01:30,3.3,411.0,52
11001,Delhi to Badaun,https://www.redbus.in/bus-tickets/delhi-to-badaun,UPSRTC - BDN0046,Ordinary Non AC Seater 2+3,21:00,06h 30m,03:30,3.3,411.0,52
11002,Delhi to Badaun,https://www.redbus.in/bus-tickets/delhi-to-badaun,UPSRTC - KSB0005,Shatabdi AC Seater 2+2,23:00,06h 00m,05:00,2.2,505.0,27
11003,Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur,UPSRTC - GND0105,Ordinary Non AC Seater 2+3,14:25,10h 15m,00:40,3.3,666.0,52
11004,Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur,UPSRTC - STD0054,Ordinary Non AC Seater 2+3,16:00,10h 45m,02:45,3.3,724.0,52
11005,Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur,UPSRTC - STD0147,Ordinary Non AC Seater 2+3,16:00,11h 51m,03:51,3.3,697.0,52
11006,Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur,UPSRTC - BRT0036,Ordinary Non AC Seater 2+3,17:00,11h 15m,04:15,3.3,698.0,52
11007,Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur,UPSRTC - AWD0225,Shatabdi AC Seater 2+2,17:30,09h 45m,03:15,3.3,955.0,37
11008,Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur,UPSRTC - SBD0030,Pink Express AC Seater 2+2,19:00,10h 00m,05:00,3.0,955.0,41
11009,Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur,UPSRTC - SBD0110,Pink Express AC Seater 2+2,19:01,09h 44m,04:45,3.3,955.0,41
11010,Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur,UPSRTC - SBD0032,Pink Express AC Seater 2+2,21:30,09h 45m,07:15,2.4,955.0,41
11011,Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur,UPSRTC - SBD0111,Pink Express AC Seater 2+2,21:31,09h 14m,06:45,3.3,955.0,41
11012,Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur,UPSRTC - SBD0092,Janrath AC Seater 2+2,22:30,08h 15m,06:45,3.5,955.0,36
11013,Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur,UPSRTC - SBD0116,Pink Express AC Seater 2+2,22:31,08h 14m,06:45,3.3,955.0,41
11014,Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Sleeper (2+1),22:15,08h 15m,06:30,4.6,759.0,28
11015,Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur,Shri Krishna Travels & Cargo,AC Seater (2+2),23:55,03h 55m,03:50,0.0,764.0,42
11016,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,UPSRTC - KSB0002,Shatabdi AC Seater 2+2,14:30,05h 00m,19:30,3.4,534.0,32
11017,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,UPSRTC - GNA0036,Ordinary Non AC Seater 2+3,14:30,04h 00m,18:30,3.3,345.0,52
11018,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,UPSRTC - GNA0055,Ordinary Non AC Seater 2+3,15:00,04h 00m,19:00,3.3,345.0,52
11019,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,UPSRTC - KSB0016,Janrath AC Seater 2+2,16:00,05h 00m,21:00,1.7,534.0,36
11020,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,UPSRTC - BRT0002,Ordinary Non AC Seater 2+3,19:00,05h 30m,00:30,3.3,394.0,52
11021,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,UPSRTC - ETD0017,Ordinary Non AC Seater 2+3,23:55,04h 35m,04:30,3.3,295.0,52
11022,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,RSRTC - 194214,Express Non AC Seater 2+3,17:10,04h 20m,21:30,3.6,333.0,42
11023,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,NueGo,Electric A/C Seater (2+2),15:00,04h 45m,19:45,3.8,387.0,1
11024,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),15:15,04h 15m,19:30,3.8,500.0,14
11025,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,NueGo,Electric A/C Seater (2+2),16:00,04h 40m,20:40,3.7,321.0,14
11026,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,NueGo,Electric A/C Seater (2+2),16:30,04h 35m,21:05,4.1,321.0,28
11027,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,NueGo,Electric A/C Seater (2+2),17:00,04h 35m,21:35,3.9,321.0,19
11028,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,FlixBus,Bharat Benz A/C Seater (2+2),17:00,05h 25m,22:25,4.4,332.0,15
11029,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Raj Kalpana Travels Pvt.ltd.,Bharat Benz A/C Seater /Sleeper (2+1),17:30,03h 30m,21:00,3.9,449.0,4
11030,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,NueGo,Electric A/C Seater (2+2),18:00,04h 45m,22:45,4.0,321.0,26
11031,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Gola Bus Service,VE A/C Seater / Sleeper (2+1),18:00,02h 30m,20:30,3.9,449.0,20
11032,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Raj Kalpana Travels Pvt.ltd.,VE A/C Seater (2+2),18:15,03h 15m,21:30,4.2,649.0,36
11033,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,NueGo,Electric A/C Seater (2+2),19:00,04h 45m,23:45,4.1,296.0,24
11034,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,NueGo,Electric A/C Seater (2+2),21:00,04h 45m,01:45,4.1,296.0,32
11035,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,NueGo,Electric A/C Seater (2+2),22:00,04h 45m,02:45,3.8,296.0,42
11036,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:10,03h 30m,01:40,3.5,648.0,25
11037,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:30,04h 10m,02:40,3.5,554.0,34
11038,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),22:50,03h 25m,02:15,3.8,599.0,13
11039,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,NueGo,Electric A/C Seater (2+2),23:55,04h 45m,04:40,4.4,296.0,34
11040,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Royal Star Travels,AC Seater (2+2),14:00,04h 00m,18:00,1.0,399.0,29
11041,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),14:30,04h 00m,18:30,2.5,413.0,10
11042,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,DIVYANSHU TRAVELS,A/C Sleeper (2+1),14:10,04h 00m,18:10,1.8,450.0,18
11043,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Ashok tour and Travels,AC Seater (2+2),14:30,05h 15m,19:45,1.8,284.76,36
11044,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Royal Star Travels,AC Seater (2+2),14:45,04h 00m,18:45,1.3,399.0,35
11045,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),16:00,03h 45m,19:45,2.1,315.0,33
11046,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Falcon Tour And Travels,Volvo AC Seater (2+2),16:40,08h 20m,01:00,2.4,699.0,39
11047,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Shatabdi Travels,Bharat Benz A/C Sleeper (2+1),23:30,03h 00m,02:30,4.0,989.0,24
11048,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,RAWAT HOLIDAYS,A/C Seater (2+2),17:45,04h 15m,22:00,1.6,349.0,24
11049,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Ashok tour and Travels,AC Seater (2+2),18:00,05h 15m,23:15,2.6,284.76,36
11050,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),18:00,03h 45m,21:45,2.1,315.0,33
11051,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),21:20,03h 50m,01:10,3.2,799.0,18
11052,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Mahalaxmi Travels,A/C Sleeper (2+1),22:15,03h 30m,01:45,3.6,1199.0,11
11053,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),23:59,03h 31m,03:30,3.2,699.0,13
11054,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Raj Kalpana Travels Pvt.ltd.,A/C Sleeper (2+1),14:15,0-10h 00m,04:15,1.8,699.0,1
11055,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+1),15:35,03h 45m,19:20,2.1,699.0,34
11056,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - GRH0132,Ordinary Non AC Seater 2+3,14:15,04h 11m,18:26,3.3,294.0,52
11057,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - MDD0063,Janrath AC Seater 2+2,14:15,04h 00m,18:15,3.3,382.0,34
11058,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - GND0105,Ordinary Non AC Seater 2+3,14:25,04h 35m,19:00,3.3,262.0,52
11059,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - BLP0030,Rajdhani Non AC Seater 2+3,15:01,04h 29m,19:30,3.3,275.0,51
11060,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - MDD0006,Janrath AC Seater 2+2,15:15,04h 00m,19:15,3.3,382.0,35
11061,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - GND0081,Ordinary Non AC Seater 2+3,15:30,04h 30m,20:00,3.3,266.0,52
11062,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - BLP0032,Ordinary Non AC Seater 2+3,16:01,04h 29m,20:30,3.3,275.0,52
11063,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - HDD0085,Ordinary Non AC Seater 2+3,16:06,05h 54m,22:00,3.3,294.0,52
11064,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - MDD0012,Janrath AC Seater 2+2,16:15,04h 00m,20:15,2.7,382.0,36
11065,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - BRT0036,Ordinary Non AC Seater 2+3,17:00,04h 40m,21:40,3.3,294.0,52
11066,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - HDD0090,Ordinary Non AC Seater 2+3,17:04,05h 05m,22:09,3.3,294.0,52
11067,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - MDD0018,Janrath AC Seater 2+2,17:15,04h 00m,21:15,2.0,382.0,36
11068,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - AWD0225,Shatabdi AC Seater 2+2,17:30,03h 10m,20:40,3.3,382.0,37
11069,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - MDD0057,Rajdhani Non AC Seater 2+3,17:30,03h 30m,21:00,3.3,298.0,52
11070,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - HDD0082,Ordinary Non AC Seater 2+3,18:02,03h 38m,21:40,3.3,294.0,52
11071,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - MDD0024,Janrath AC Seater 2+2,18:15,04h 00m,22:15,2.0,382.0,36
11072,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - HDD0092,Ordinary Non AC Seater 2+3,18:20,03h 40m,22:00,3.3,265.0,52
11073,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - HDD0006,Janrath AC Seater 2+2,18:30,04h 20m,22:50,2.4,386.0,36
11074,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - MDD0061,Rajdhani Non AC Seater 2+3,18:30,03h 30m,22:00,3.3,298.0,52
11075,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - HDD0113,Rajdhani Non AC Seater 2+3,18:31,04h 29m,23:00,3.3,294.0,51
11076,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - SRG0226,Ordinary Non AC Seater 2+3,19:00,03h 45m,22:45,3.3,294.0,52
11077,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - HDD0145,Ordinary Non AC Seater 2+3,19:02,05h 18m,00:20,3.3,294.0,52
11078,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - HDD0095,Ordinary Non AC Seater 2+3,19:02,03h 58m,23:00,3.3,294.0,52
